pubchem_CID,IUPAC Name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121
11006,hexadecane,30032.0,38287.0,33884.0,25083.0,23847.0,38265.83,20955.0,46248.0,43356.0,41115.0,73999.0,35436.0,34571.0,29257.0,40057.0,27857.0,40393.0,39838.0,28608.0,30950.0,39587.0,17338.0,34384.0,17670.0,59779.0,56084.0,23341.0,28293.0,49337.0,38483.0,13347.0,34163.0,33806.0,22154.0,42130.0,30098.0,32492.0,30154.0,27325.0,66954.0,34460.0,32741.0,61955.0,60287.0,77149.14,37005.0,55812.0,60361.0,39601.0,28783.0,21333.0,33710.0,41137.0,9189.0,9723.0,15579.0,16650.0,17485.0,12202.0,21233.0,16673.0,23973.0,18451.0,24102.0,19668.0,19868.0,21417.0,9753.0,8134.0,12479.0,6408.0,9846.0,19770.0,12206.0,5987.0,4339.0,7045.0,13465.0,16042.0,12635.0,10854.0,8760.0,11559.0,8004.0,9584.0,11204.0,7027.0,8881.0,36353.0,106936.0,20445.0,26307.0,25306.0,38155.0,23657.0,23299.0,22551.16,36807.0,30668.0,34277.0,37150.0,68171.0,82608.0,41641.0,16496.0,27616.0,18927.29,42666.0,37776.0,51706.0,24313.96,40707.0,72895.0,17287.0,33861.0,86974.0,69160.0,34600.0,71895.74,30829.0,19440.63
557859,"3,7-dimethyloct-7-en-3-ol",2678.293,2951.0,7541.0,41815.0,4323.0,6677.0,14615.0,8350.0,13381.0,8748.0,14004.0,1920.439,4084.0,6306.0,58487.0,12774.0,12031.0,9491.0,3630.0,4704.0,3442.0,6339.0,9338.0,26597.0,38359.0,4044.0,6670.0,2946.765,2490.093,3252.0,6298.0,5935.0,2940.0,2317.7,8392.0,4101.0,8737.0,5781.0,3830.062,11164.0,3612.0,4446.0,10278.0,5250.0,6809.0,7639.0,6268.0,20650.0,3049.96,7759.0,2125.78,2891.0,5606.0,4786.0,3214.252,6234.0,7313.0,6441.0,6463.0,4037.0,4884.0,9454.0,5506.0,11696.0,12879.0,7445.0,5356.0,5169.0,4381.0,5890.0,3538.0,3647.054,9147.0,2931.0,5361.0,1641.088,5709.0,5098.0,6523.0,11600.0,188882.0,7337.0,11383.0,4641.0,5298.0,4746.0,5344.0,2642.854,11903.0,4794.0,6055.0,2585.096,6038.0,20325.0,6170.0,4510.0,14037.0,8909.0,12761.0,4081.0,7313.882,17614.0,6261.0,6784.0,5183.0,1640.258,4746.0,4568.0,1462.54,5565.0,2175.938,2980.0,5104.0,4614.0,6214.0,10337.0,7994.0,4747.0,14261.0,4227.0,3719.0
4133,methyl 2-hydroxybenzoate,12436.0,13283.0,15858.0,7423.0,8770.0,9886.118,6846.0,19717.0,9309.0,59823.78,5849846.0,15367.0,5072.0,2627966.0,75838.4,10512.0,9874.0,8078.0,6656.0,5542.0,5091.0,4562.0,11980.0,6368.0,4625.0,60731.18,6492.0,9203.0,4559.0,133329.6,3043.951,4299094.0,10285.0,4270871.0,29917.72,4509377.0,54664.16,149263.6,10677.0,57838.03,5920.0,16527.0,7524.0,186563.6,5706606.0,49.61518,10608.0,21137.0,137957.3,4115.0,8284.0,5793.0,7169.0,4793.0,3309.0,8007.0,5992.96,6157.0,3542.0,12358.78,3461.0,5628786.0,4389.0,22934.0,6077.0,5340829.0,3205.0,3029.947,109016.8,1926.586,2125.12,4426.0,316486.3,7982.751,5021.0,7325163.0,3231.086,4145.0,5049.665,10648.0,10836.28,210907.2,6881.0,5190.0,4357.0,5354.0,2727.571,8065.0,9500413.0,5496.0,4175.039,4138.51,8012.0,5143.649,6839.0,8175.0,7058.0,13126.0,5441.0,10241.0,13205.0,15465.56,4913.0,10554.0,4566.96,141667.1,4994.0,7983.0,99282.2,11064.25,3306.0,4943.0,7651.0,5543.945,5289.0,21298.0,14814.41,4406.0,7573.969,2114.764,2317.321
13544681,N-methyl-N-[2-(methylamino)ethyl]benzamide,97420.0,159891.0,110765.0,165803.0,19903.0,115937.0,114208.0,69131.0,275158.0,10994.27,76042.0,302046.0,199093.0,25429.54,14327.31,78400.0,101183.0,63452.0,243436.4,73308.0,71931.0,68490.85,107967.0,194928.0,6414.426,125690.0,131321.0,183020.0,57607.0,90350.0,34502.0,85484.0,125177.0,222947.0,452847.0,27904.0,8085.573,67399.04,166342.0,11139.64,209568.0,155966.0,125176.0,59213.0,101303.0,2.8e-07,13149.63,319352.0,74586.0,23855.05,235985.0,301943.0,7581.549,63144.0,150867.0,165605.3,55758.0,201625.0,90335.0,231712.0,1242193.0,337968.0,865377.0,143826.0,65525.0,185629.0,821186.0,182810.0,197014.0,475315.0,266256.0,103178.0,102608.0,115151.0,64146.0,137064.0,73726.0,79964.0,154650.0,218775.0,120782.0,358399.0,251430.0,44923.0,69416.0,52194.0,16842.24,125861.0,249606.0,126849.0,111018.0,780810.0,95256.0,518587.0,135922.0,119504.0,105473.0,141595.0,91586.0,190007.0,109557.0,78607.0,306458.0,185888.0,98478.0,157983.0,78335.0,20973.0,232704.0,171250.0,38120.0,155399.0,101159.0,45904.0,38725.0,95174.0,108535.6,71218.0,53330.65,521020.0,538709.0
537332,5-ethyl-2-methyloctane,2694.246,5271.946,4351.0,3073.0,3366.0,4969.507,3367.665,4286.0,4519.0,3378.0,8287.0,5153.0,5212.0,1381.822,4472.0,4553.0,5211.0,4585.0,5665.0,2381.611,5274.134,2561.554,4762.0,13567.0,5249.0,4845.239,2561.2,2252.116,4178.0,2747.727,1068.089,2419.487,2928.171,5497.0,3809.0,3360.0,3023.609,5205.0,4185.0,7200.0,3795.0,4197.0,4767.0,6240.0,3642.0,261318.9,6098.0,8811.275,4393.316,2296.52,2634.931,2336.078,2518.585,3886.0,3659.245,4907.0,3080.0,4988.0,3030.0,3679.0,4064.537,5383.992,5183.0,4944.0,40557.46,4796.0,5703.0,3315.0,3089.0,8340.0,2025.281,2866.835,4965.049,1739.081,1507.512,5157.0,2308.323,2566.0,5091.0,3740.242,4770.0,4148.0,4603.0,2661.963,2161.489,1802.925,1946.413,1910.719,4511.0,10103.47,2584.0,4047.015,3106.0,5351.0,3115.0,3432.0,2851.574,5425.0,4357.0,5822.0,5037.0,6526.218,4771.627,5158.0,2570.135,2159.728,2891.0,6070.0,6003.0,7916.0,2471.026,2815.0,2731.139,2431.211,2227.47,13497.0,4519.0,3744.0,5337.0,5248.0,2520.582
8814,"4-(2,4,4-trimethylpentan-2-yl)phenol",19271.0,10098.0,14218.0,6313.0,7415.0,11552.0,5268.0,30956.0,11215.0,11433.0,8979.0,8261.0,7633.0,9037.0,15988.0,17311.0,10270.0,7587.0,5256.0,10053.0,4266.0,5260.0,13314.0,5070.0,4697.0,4045.0,7593.0,7496.0,4527.0,4696.0,4398.0,6186.0,4256.0,8916.0,12456.0,4768.0,9392.0,5724.0,5400.0,6660.0,10960.0,23983.0,7167.0,4861.0,5729.0,6419.0,7285.0,8174.0,3969.0,3969.0,3462.0,3154.0,3294.0,6544.0,13574.0,10153.0,7473.0,11507.0,7763.0,8274.0,8906.0,13430.0,9813.0,20226.0,14705.0,25795.0,15902.0,9111.0,4213.0,4389.0,6499.0,6980.0,6645.0,7405.0,6808.0,5699.0,4152.0,3840.0,4338.0,13646.0,8114.0,10468.0,6036.0,3551.0,3853.0,4536.0,3099.0,4442.0,13627.0,6319.0,5679.0,10641.0,2785.0,3155.0,8589.0,5188.0,3102.0,10009.0,5957.0,8786.0,14531.0,10839.0,8051.0,12818.0,6663.0,7386.0,4590.0,3970.0,6847.0,7520.0,4857.0,7650.0,6002.0,2112.53,4309.0,4649.0,12622.0,16560.0,8919.0,3389.0,6726.0
622436,trimethyl-[2-trimethylsilyloxy-1-(4-trimethylsilyloxyphenyl)ethoxy]silane,63154.0,163957.0,81069.0,54720.0,95460.0,92310.0,66030.0,96139.0,96901.0,89945.0,587756.0,86224.0,118916.0,84908.0,81119.0,63365.0,108718.0,73549.0,94800.0,341986.0,388381.0,46432.0,404962.0,55735.0,495766.0,1020251.0,74475.0,232229.0,1321221.0,677174.0,44689.0,312754.0,318396.0,72822.0,296334.0,176256.0,66359.0,99430.0,93287.0,392258.0,76648.0,90992.0,575951.0,496758.0,846876.0,380.5674,373041.0,542554.0,401934.0,280205.0,53272.0,344647.0,359075.0,45038.0,52079.0,58073.0,641762.8,79668.0,57551.0,76843.0,79552.0,1285904.0,81142.0,92436.0,101383.0,1375627.0,103382.0,56354.0,51430.0,785062.6,59916.0,70870.0,551657.0,61894.0,325488.0,334142.0,43955.28,45472.0,75068.0,696799.7,102417.0,77243.0,491484.0,50507.0,412140.0,383653.0,52681.0,351068.0,102399.7,1551431.0,49505.0,71032.0,55897.0,189932.0,57428.0,54432.65,82180.73,87341.0,73015.0,97469.0,96734.0,457903.0,765051.0,88303.0,63126.0,158369.9,51864.0,493871.0,420052.0,755727.0,61246.0,333507.0,754305.0,72773.0,192677.0,926935.0,632316.0,69803.0,459714.0,346838.0,49364.0
622436,trimethyl-[2-trimethylsilyloxy-1-(4-trimethylsilyloxyphenyl)ethoxy]silane,63154.0,163957.0,81069.0,54720.0,95460.0,92310.0,66030.0,96139.0,96901.0,89945.0,587756.0,86224.0,118916.0,84908.0,81119.0,63365.0,108718.0,73549.0,94800.0,341986.0,388381.0,46432.0,404962.0,55735.0,495766.0,1020251.0,74475.0,232229.0,1321221.0,677174.0,44689.0,312754.0,318396.0,72822.0,296334.0,176256.0,66359.0,99430.0,93287.0,392258.0,76648.0,90992.0,575951.0,496758.0,846876.0,380.5674,373041.0,542554.0,401934.0,280205.0,53272.0,344647.0,359075.0,45038.0,52079.0,58073.0,641762.8,79668.0,57551.0,76843.0,79552.0,1285904.0,81142.0,92436.0,101383.0,1375627.0,103382.0,56354.0,51430.0,785062.6,59916.0,70870.0,551657.0,61894.0,325488.0,334142.0,43955.28,45472.0,75068.0,696799.7,102417.0,77243.0,491484.0,50507.0,412140.0,383653.0,52681.0,351068.0,1220.117,1098.999,2743.401,210.2576,2240.276,1237.005,59776.0,86345.0,79893.0,70325.0,46777.0,63862.0,65677.0,77047.0,75354.0,56860.0,69336.0,36952.0,81345.0,53984.64,53250.77,2143.455,44579.97,60178.0,73532.66,30498.17,35147.0,45883.0,62307.0,57964.0,41783.07,53971.0,59293.0
91726212,4-O-[2-(2-chlorophenoxy)ethyl] 1-O-ethyl butanedioate,9492.295,30837.0,28959.0,9275.08,1541.204,5218.0,9681.0,25114.0,1659.678,15301.64,6358.892,23938.0,4859.0,4903.651,17244.0,12382.0,7895.407,12829.0,15782.0,5558.0,6708.0,5952.0,10924.04,6616.822,1211.0,15628.0,6157.0,11604.0,2750.799,14185.0,9718.0,6112.424,6454.595,9427.0,2075.524,12855.0,5650.0,7627.0,7960.0,7834.0,7785.055,12971.15,7199.0,6333.0,2445.0,6480.662,7097.0,20992.0,5275.416,3870.0,12501.2,3252.846,5262.583,13809.07,17348.0,16660.45,5068.605,23339.0,18028.0,2373.0,6196.0,22975.0,4928.248,22024.42,15469.0,16817.0,2436.057,9953.0,5301.018,4822.0,12818.0,14915.0,5698.246,4682.451,5715.0,2190.137,8498.846,2618.275,9070.57,13202.0,18584.0,12932.0,12042.0,6478.916,3316.195,7958.0,1637.731,4809.148,22176.0,5029.0,9629.0,9673.0,2004.082,6694.0,6240.0,17885.0,18401.0,10850.0,10462.0,26568.0,6424.0,17995.0,6264.0,19980.0,6133.743,2175.09,4316.0,5722.0,457.4908,5746.0,3955.382,10801.62,1082.066,2962.0,7208.0,6591.608,7981.0,8108.0,10987.0,3687.889,1388.457
11230,4-methyl-1-propan-2-ylcyclohex-3-en-1-ol,37270.8,71895.0,39959.0,40154.0,32188.99,23399.0,13886.14,26074.46,44794.0,18557.0,31620.0,41781.0,54095.0,34285.75,20354.0,48453.25,23208.0,20896.38,27331.0,25399.22,19883.22,9247.0,34953.0,32860.0,9591.897,15240.0,20822.0,19210.0,13614.0,24996.0,7548.0,15087.0,18361.79,42563.0,21001.0,63699.82,24313.26,30278.0,43961.85,34789.28,34007.0,30956.0,38597.33,48929.0,52428.0,186129.4,18256.0,113106.9,23074.0,12309.0,45662.97,42662.0,8639.0,24206.84,36320.0,219019.0,16363.0,39114.64,17759.0,56979.0,17779.47,57822.0,32262.09,30548.0,24572.0,75963.0,33457.0,22222.4,26701.0,11190.0,18191.6,25411.0,26400.0,19797.0,14050.0,25104.0,14887.0,8101.0,27471.0,59669.0,35622.0,46904.0,121786.5,13317.0,19020.03,15499.0,8583.555,21027.0,56942.0,15918.0,16147.0,219897.1,35373.0,85265.0,26094.0,22922.0,33971.42,29604.0,22809.0,41080.0,47922.0,35088.0,39273.0,37747.0,17576.0,26703.0,28789.24,36615.2,27676.0,34347.0,8272.091,19722.0,27689.0,11376.0,147144.2,42176.13,67127.89,40789.59,27881.0,11538.0,23122.16
12388,tridecane,21707.0,24692.0,13369.0,15689.0,17069.0,30811.0,13473.0,53757.0,39422.0,37297.0,155833.0,26254.0,32399.0,31547.86,48473.0,19083.0,34939.0,48598.0,25096.0,60383.0,97567.0,13376.0,89643.0,13306.0,187638.0,229784.0,18965.0,41321.0,190864.0,117438.0,7110.0,62550.0,66923.0,12170.0,46311.0,27320.0,28447.0,44506.0,18792.0,156426.0,33015.0,23104.0,120510.0,108532.0,234487.0,33321.0,88639.0,142195.0,100068.0,55560.0,15593.0,71800.0,99149.0,32602.0,71140.0,53404.0,165584.0,155840.9,29781.28,103475.5,51650.17,244068.0,35175.22,63418.38,108999.5,87730.0,39726.98,24960.66,31394.81,204424.0,48462.0,58470.0,271372.0,40235.0,22115.0,115160.0,52548.38,63367.0,91373.0,47371.0,67126.43,85611.46,155569.0,41356.0,120701.0,105552.0,48426.36,13367.0,76061.65,274609.0,34361.45,42202.84,29180.38,48292.0,49839.01,51597.62,54959.0,68369.17,51385.0,54677.13,63080.88,214602.0,232705.0,73131.0,31291.0,42836.0,27392.67,38006.0,123383.0,53623.0,60538.0,99456.0,215824.0,29088.46,16330.0,290644.0,179301.0,72683.0,235198.0,105142.0,31612.0
31355,tris(2-methylpropyl) phosphate ,72875.0,109772.0,113515.0,66902.0,62604.0,70841.0,68927.0,120840.0,78643.0,99057.0,85591.0,98662.0,83233.0,93455.0,95215.0,96265.0,104871.0,73798.0,96430.0,65441.0,43978.0,47921.0,58369.0,53932.0,45357.0,41266.0,50223.0,39353.0,58986.0,57006.0,43111.0,46340.0,46280.0,53874.0,110596.0,71099.0,55975.0,77635.0,56117.0,58009.0,71237.0,100942.0,85673.0,52940.0,64385.0,81180.0,81427.0,77453.0,54518.0,30711.0,35113.0,29396.0,39787.0,66785.0,74375.0,93472.0,65342.0,101347.0,85336.0,97625.0,80290.0,94872.0,97176.0,120206.0,134288.0,123569.0,130538.0,58659.0,45988.0,60009.0,46203.0,60296.0,60959.0,43175.0,43946.0,37349.0,40531.0,30338.0,61192.0,91781.0,94289.0,99306.0,75162.0,31555.0,42370.0,40235.0,36490.0,1901.383,114120.0,75406.0,58643.0,71428.0,75969.0,97669.0,72491.0,59409.0,81637.0,89979.0,86430.0,107808.0,122636.0,92066.0,74913.0,108560.0,47549.0,67322.0,37316.0,31382.0,45420.0,49708.0,53751.0,56886.0,52269.0,53692.0,37198.0,70513.0,101791.0,102496.0,96838.0,26648.0,42508.0
14257,undecane,281444.0,432542.1,378186.0,294211.0,266129.0,375108.0,257148.0,457196.0,455409.0,309496.0,593029.0,430162.0,445387.0,177761.0,417567.0,407717.0,466214.0,455320.0,460567.0,298450.0,375294.0,238937.0,414757.0,252923.0,377870.0,373960.0,291699.0,268926.0,356419.0,300491.0,108924.0,317510.0,305663.0,465203.0,412585.0,365133.0,320355.0,508141.0,370847.0,545735.0,372161.0,396923.0,538373.0,596187.0,533319.0,17867.98,544830.0,607474.0,354905.0,268737.0,276912.0,339041.0,267324.0,237520.0,308810.0,412265.0,364605.0,464135.0,265938.0,354920.0,364165.0,510818.0,394713.0,444579.0,415806.0,613527.0,482834.0,277341.0,300135.0,445883.0,215576.0,315802.0,423064.0,209320.0,277016.0,395078.0,250067.0,258646.0,435549.0,506651.0,387231.0,403001.0,547871.0,247616.0,264382.5,251275.0,255170.0,284137.0,436110.0,540333.0,247666.0,280013.0,294451.0,352791.0,270806.0,263488.0,321971.0,448664.0,414266.0,462856.0,438707.0,621317.0,621245.0,507085.0,256281.0,270632.0,269233.0,387480.0,416907.0,476853.0,233271.0,330868.0,328339.0,235345.0,330677.0,643804.0,505327.0,363064.0,557855.0,269346.0,239809.0
